ジャンル,ページ,名前,読み,総格,天格,人格,地格
信頼感・正義感・リーダー・世界で活躍,23,康晴,やすはる,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康智,やすとも,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康次郎,やすじろう,35,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康正,こうせい,25,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康永,やすなが,25,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康照,やすてる,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康生,こうせい,25,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康範,やすのり,35,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康義,やすよし,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康蔵,こうぞう,35,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康裕,やすひろ,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康詞,やすのり,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康誉,やすたか,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康貴,やすたか,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康輝,こうき,35,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康陽,やすはる,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康隆,やすたか,31,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康雄,やすお,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康雅,やすまさ,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,康靖,こうせい,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,庸太,ようた,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,23,建太郎,けんたろう,31,9,13,9
信頼感・正義感・リーダー・世界で活躍,23,建成,たけなり,24,9,13,9
信頼感・正義感・リーダー・世界で活躍,23,弘人,ひろと,16,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弘仁,こうじ,18,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弘佑,こうすけ,21,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弘太,こうた,18,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弘将,ひろまさ,24,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弘康,ひろやす,25,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弘理,ひろみち,25,9,9,9
信頼感・正義感・リーダー・世界で活躍,23,弥輝,ひろき,32,9,12,9
信頼感・正義感・リーダー・世界で活躍,24,強太,きょうた,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彩太,"あやた,さいた",24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彩輝,"あやき,さいき",35,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,,,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彪翔,"たけと,ひゅうと",32,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彬仁,あきひと,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彬太,あやた,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彬雄,あきお,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,彰信,あきのぶ,32,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,彰太朗,しょうたろう,37,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,彰律,あきただ,32,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,彰洋,あきひろ,32,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,彰真,しょうま,33,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,彰紀,あきのり,32,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,,,24,9,13,9
信頼感・正義感・リーダー・世界で活躍,24,徳洋,"とくひろ,のりひろ",32,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,徳真,のりまさ,33,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,徳輝,あつき,38,9,18,9
信頼感・正義感・リーダー・世界で活躍,24,徹,"とおる,てつ",24,9,19,9
信頼感・正義感・リーダー・世界で活躍,24,徹志,てつし,31,9,19,9
信頼感・正義感・リーダー・世界で活躍,24,徹汰,てつたか,31,9,19,9
信頼感・正義感・リーダー・世界で活躍,24,心大,"しんた,こうだいなど",16,9,8,9
信頼感・正義感・リーダー・世界で活躍,24,心太,"しんた,ここたなど",17,9,8,9
信頼感・正義感・リーダー・世界で活躍,24,志人,ゆきと,18,9,11,9
信頼感・正義感・リーダー・世界で活躍,24,忠輝,ただあき,32,9,12,9
信頼感・正義感・リーダー・世界で活躍,24,快人,"かいと,はやと",18,9,11,9
信頼感・正義感・リーダー・世界で活躍,24,恒大,つねひろ,21,9,13,9
信頼感・正義感・リーダー・世界で活躍,24,恒太郎,こうたろう,31,9,13,9
信頼感・正義感・リーダー・世界で活躍,24,恒成,こうせい,24,9,13,9
信頼感・正義感・リーダー・世界で活躍,24,恭人,やすと,21,9,14,9
信頼感・正義感・リーダー・世界で活躍,24,恭成,やすなり,25,9,14,9
信頼感・正義感・リーダー・世界で活躍,24,恭親,やすちか,35,9,14,9
信頼感・正義感・リーダー・世界で活躍,24,恵人,"けいと,あやと",21,9,14,9
信頼感・正義感・リーダー・世界で活躍,24,恵揮,あやき,31,9,14,9
信頼感・正義感・リーダー・世界で活躍,24,悠仁,"はるひと,ゆうじんなど",24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悠友,はるとも,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悠大,ゆうだい,23,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悠太,ゆうた,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悠太郎,ゆうたろう,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悠翔,"ゆうと,はるとなど",32,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悠輝,ゆうき,35,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,悦雄,よしお,31,9,14,9
信頼感・正義感・リーダー・世界で活躍,24,惇仁,あつひと,24,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,惇雄,あつお,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,24,想祐,そうすけ,31,9,17,9
信頼感・正義感・リーダー・世界で活躍,24,慎乃亮,しんのすけ,33,9,17,9
信頼感・正義感・リーダー・世界で活躍,24,慎祐,しんすけ,31,9,17,9
信頼感・正義感・リーダー・世界で活躍,24,慧佑,けいすけ,31,9,19,9
信頼感・正義感・リーダー・世界で活躍,24,慧太郎,けいたろう,37,9,19,9
信頼感・正義感・リーダー・世界で活躍,24,慶太朗,けいたろう,38,9,19,9
信頼感・正義感・リーダー・世界で活躍,25,慶太郎,けいたろう,37,9,19,9
信頼感・正義感・リーダー・世界で活躍,25,憐太郎,りんたろう,37,9,19,9
信頼感・正義感・リーダー・世界で活躍,25,憲太郎,けんたろう,38,9,20,9
信頼感・正義感・リーダー・世界で活躍,25,憲将,けんすけ,35,9,20,9
信頼感・正義感・リーダー・世界で活躍,25,應佑,"ようすけ,おうすけ",33,9,21,9
信頼感・正義感・リーダー・世界で活躍,25,成一,せいいち,16,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成一郎,せいいちろう,25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成也,せいや,18,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成人,"なりひと,なるとなど",17,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成俊,なるとし,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成充,なるみつ,21,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成哉,せいや,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成哲,なりあき,25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成大,"なるき,なお",18,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成好,なりよし,21,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成年,なりとし,21,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成彦,なるひこ,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成恭,"なりやす,なち",25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成悟,せいご,25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成晃,なりあき,25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成樹,なるき,31,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成洋,なりひろ,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成浩,なりひろ,25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成海,なるみ,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成篤,なるあつ,31,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成紀,なるき,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成紘,なりひろ,25,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成胤,なりかず,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成興,なるき,31,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成行,なるゆき,21,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成郎,なるお,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,成龍,"なりたつ,せいりゅうなど",31,9,10,9
信頼感・正義感・リーダー・世界で活躍,25,拓,たく,17,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓一,ひろかず,18,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓有,ひろとも,23,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓樹,ひろき,33,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓次,ひろつぐ,23,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓磨,たくま,33,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓穂,ひろひで,32,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓範,ひろのり,32,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拓輝,ひろき,32,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拡吉,ひろよし,23,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拡次,ひろつぐ,23,9,12,9
信頼感・正義感・リーダー・世界で活躍,25,拳人,けんと,21,9,14,9
信頼感・正義感・リーダー・世界で活躍,25,,,31,9,13,9
信頼感・正義感・リーダー・世界で活躍,25,政宏,まさひろ,25,9,13,9
信頼感・正義感・リーダー・世界で活躍,25,政寛,まさひろ,31,9,13,9
信頼感・正義感・リーダー・世界で活躍,25,政成,まさなり,24,9,13,9
信頼感・正義感・リーダー・世界で活躍,25,政義,まさよし,31,9,13,9
信頼感・正義感・リーダー・世界で活躍,25,敏成,としなり,25,9,14,9
信頼感・正義感・リーダー・世界で活躍,26,敏雄,としお,31,9,14,9
信頼感・正義感・リーダー・世界で活躍,26,教寛,のりひろ,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,26,教統,のりと,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,26,教義,のりよし,33,9,15,9
信頼感・正義感・リーダー・世界で活躍,26,教雄,のりお,32,9,15,9
信頼感・正義感・リーダー・世界で活躍,26,敢士,つよし,24,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敢大,いさお,24,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敢太,かんた,25,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦人,"あつと,あつひと",23,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦仁,あつひと,25,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦倫,あつひと,31,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦大,あつひろ,24,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦将,あつのぶ,31,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦康,のぶやす,32,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敦雄,のぶお,33,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬人,けいと,23,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬仁,たかひと,25,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬善,たかよし,33,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬太,けいた,25,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬太朗,けいたろう,35,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬真,けいま,31,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬輔,けいすけ,35,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,敬雄,たかお,33,9,16,9
信頼感・正義感・リーダー・世界で活躍,26,斗真,とうま,23,9,8,9
信頼感・正義感・リーダー・世界で活躍,26,早人,はやと,17,9,10,9
信頼感・正義感・リーダー・世界で活躍,26,旭人,"あきと,あきひとなど",17,9,10,9
信頼感・正義感・リーダー・世界で活躍,26,旭大,あきひろ,18,9,10,9
信頼感・正義感・リーダー・世界で活躍,26,旭洋,あきひろ,24,9,10,9
信頼感・正義感・リーダー・世界で活躍,26,旺輝,おうき,32,9,12,9
信頼感・正義感・リーダー・世界で活躍,26,昂成,こうせい,23,9,12,9
